timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
57.51,205.81,veh12,31415835_0,841.97,0.00,14.94,veh_passenger,1068.07,751.54
57.51,179.65,veh13,31415835_0,814.31,0.00,16.13,veh_passenger,1078.57,776.79
57.51,219.66,veh8,31415835_0,870.29,0.00,13.02,veh_passenger,1052.35,728.23
57.52,205.81,veh12,31415835_0,842.12,0.00,14.92,veh_passenger,1068.01,751.41
57.52,179.65,veh13,31415835_0,814.47,0.00,16.11,veh_passenger,1078.57,776.63
57.52,219.66,veh8,31415835_0,870.42,0.00,12.99,veh_passenger,1052.27,728.13
57.53,205.81,veh12,31415835_0,842.27,0.00,14.90,veh_passenger,1067.95,751.27
57.53,179.65,veh13,31415835_0,814.63,0.00,16.09,veh_passenger,1078.57,776.47
57.53,219.66,veh8,31415835_0,870.55,0.00,12.97,veh_passenger,1052.18,728.03
57.54,205.81,veh12,31415835_0,842.42,0.00,14.87,veh_passenger,1067.88,751.14
57.54,179.65,veh13,31415835_0,814.79,0.00,16.07,veh_passenger,1078.57,776.31
57.54,219.66,veh8,31415835_0,870.67,0.00,12.92,veh_passenger,1052.10,727.93
57.55,205.81,veh12,31415835_0,842.57,0.00,14.83,veh_passenger,1067.82,751.00
57.55,179.65,veh13,31415835_0,814.95,0.00,16.05,veh_passenger,1078.57,776.15
57.55,219.66,veh8,31415835_0,870.80,0.00,12.90,veh_passenger,1052.02,727.83
57.56,205.81,veh12,31415835_0,842.71,0.00,14.82,veh_passenger,1067.75,750.87
57.56,179.65,veh13,31415835_0,815.11,0.00,16.02,veh_passenger,1078.57,775.99
57.56,219.66,veh8,31415835_0,870.93,0.00,12.86,veh_passenger,1051.94,727.74
57.57,205.81,veh12,31415835_0,842.86,0.00,14.78,veh_passenger,1067.69,750.74
57.57,179.65,veh13,31415835_0,815.27,0.00,16.00,veh_passenger,1078.57,775.83
57.57,219.66,veh8,31415835_0,871.06,0.00,12.83,veh_passenger,1051.85,727.64
57.58,205.81,veh12,31415835_0,843.01,0.00,14.76,veh_passenger,1067.62,750.60
57.58,179.65,veh13,31415835_0,815.43,0.00,15.98,veh_passenger,1078.58,775.67
57.58,219.66,veh8,31415835_0,871.19,0.00,12.80,veh_passenger,1051.77,727.54
57.59,205.81,veh12,31415835_0,843.16,0.00,14.74,veh_passenger,1067.56,750.47
57.59,179.65,veh13,31415835_0,815.59,0.00,15.97,veh_passenger,1078.58,775.51
57.59,219.66,veh8,31415835_0,871.32,0.00,12.76,veh_passenger,1051.69,727.44
57.60,205.81,veh12,31415835_0,843.30,0.00,14.71,veh_passenger,1067.49,750.34
57.60,179.65,veh13,31415835_0,815.75,0.00,15.93,veh_passenger,1078.58,775.35
57.60,219.66,veh8,31415835_0,871.44,0.00,12.73,veh_passenger,1051.61,727.34
57.61,205.81,veh12,31415835_0,843.45,0.00,14.67,veh_passenger,1067.43,750.21
57.61,179.65,veh13,31415835_0,815.91,0.00,15.92,veh_passenger,1078.58,775.19
57.61,219.66,veh8,31415835_0,871.57,0.00,12.70,veh_passenger,1051.53,727.24
57.62,205.81,veh12,31415835_0,843.60,0.00,14.66,veh_passenger,1067.37,750.08
57.62,179.65,veh13,31415835_0,816.07,0.00,15.88,veh_passenger,1078.58,775.03
57.62,219.66,veh8,31415835_0,871.70,0.00,12.66,veh_passenger,1051.45,727.15
57.63,205.81,veh12,31415835_0,843.74,0.00,14.62,veh_passenger,1067.30,749.94
57.63,179.65,veh13,31415835_0,816.23,0.00,15.87,veh_passenger,1078.58,774.87
57.63,219.66,veh8,31415835_0,871.82,0.00,12.62,veh_passenger,1051.37,727.05
57.64,205.81,veh12,31415835_0,843.89,0.00,14.59,veh_passenger,1067.24,749.81
57.64,179.65,veh13,31415835_0,816.39,0.00,15.84,veh_passenger,1078.58,774.71
57.64,219.66,veh8,31415835_0,871.95,0.00,12.60,veh_passenger,1051.29,726.95
57.65,205.81,veh12,31415835_0,844.03,0.00,14.58,veh_passenger,1067.18,749.68
57.65,179.65,veh13,31415835_0,816.55,0.00,15.82,veh_passenger,1078.58,774.55
57.65,219.66,veh8,31415835_0,872.07,0.00,12.56,veh_passenger,1051.21,726.86
57.66,205.81,veh12,31415835_0,844.18,0.00,14.54,veh_passenger,1067.11,749.55
57.66,179.65,veh13,31415835_0,816.70,0.00,15.82,veh_passenger,1078.58,774.40
57.66,219.66,veh8,31415835_0,872.20,0.00,12.53,veh_passenger,1051.13,726.76
57.67,205.81,veh12,31415835_0,844.33,0.00,14.52,veh_passenger,1067.05,749.42
57.67,179.65,veh13,31415835_0,816.86,0.00,15.77,veh_passenger,1078.58,774.24
57.67,219.66,veh8,31415835_0,872.33,0.00,12.50,veh_passenger,1051.05,726.66
57.68,205.81,veh12,31415835_0,844.47,0.00,14.50,veh_passenger,1066.99,749.29
57.68,179.65,veh13,31415835_0,817.02,0.00,15.77,veh_passenger,1078.59,774.08
57.68,219.66,veh8,31415835_0,872.45,0.00,12.46,veh_passenger,1050.97,726.57
57.69,205.81,veh12,31415835_0,844.62,0.00,14.46,veh_passenger,1066.92,749.16
57.69,179.65,veh13,31415835_0,817.18,0.00,15.75,veh_passenger,1078.59,773.92
57.69,219.66,veh8,31415835_0,872.57,0.00,12.42,veh_passenger,1050.89,726.47
57.70,205.81,veh12,31415835_0,844.76,0.00,14.43,veh_passenger,1066.86,749.03
57.70,179.65,veh13,31415835_0,817.33,0.00,15.71,veh_passenger,1078.59,773.77
57.70,219.66,veh8,31415835_0,872.70,0.00,12.39,veh_passenger,1050.81,726.38
57.71,205.81,veh12,31415835_0,844.90,0.00,14.41,veh_passenger,1066.80,748.90
57.71,179.65,veh13,31415835_0,817.49,0.00,15.69,veh_passenger,1078.59,773.61
57.71,219.66,veh8,31415835_0,872.82,0.00,12.36,veh_passenger,1050.73,726.28
57.72,205.81,veh12,31415835_0,845.05,0.00,14.38,veh_passenger,1066.74,748.77
57.72,179.65,veh13,31415835_0,817.65,0.00,15.67,veh_passenger,1078.59,773.45
57.72,219.66,veh8,31415835_0,872.95,0.00,12.33,veh_passenger,1050.65,726.19
57.73,205.81,veh12,31415835_0,845.19,0.00,14.36,veh_passenger,1066.67,748.64
57.73,179.65,veh13,31415835_0,817.80,0.00,15.65,veh_passenger,1078.59,773.30
57.73,219.66,veh8,31415835_0,873.07,0.00,12.29,veh_passenger,1050.57,726.09
57.74,205.81,veh12,31415835_0,845.33,0.00,14.33,veh_passenger,1066.61,748.51
57.74,180.36,veh13,31415835_0,817.96,0.00,15.64,veh_passenger,1078.53,773.15
57.74,219.66,veh8,31415835_0,873.19,0.00,12.26,veh_passenger,1050.49,726.00
57.75,205.81,veh12,31415835_0,845.48,0.00,14.31,veh_passenger,1066.55,748.38
57.75,181.16,veh13,31415835_0,818.12,0.00,15.60,veh_passenger,1078.46,773.01
57.75,219.66,veh8,31415835_0,873.31,0.00,12.24,veh_passenger,1050.42,725.90
57.76,205.81,veh12,31415835_0,845.62,0.00,14.29,veh_passenger,1066.49,748.25
57.76,181.95,veh13,31415835_0,818.27,0.00,15.59,veh_passenger,1078.39,772.87
57.76,219.66,veh8,31415835_0,873.43,0.00,12.20,veh_passenger,1050.34,725.81
57.77,205.81,veh12,31415835_0,845.76,0.00,14.26,veh_passenger,1066.42,748.13
57.77,182.76,veh13,31415835_0,818.43,0.00,15.57,veh_passenger,1078.33,772.73
57.77,219.66,veh8,31415835_0,873.56,0.00,12.17,veh_passenger,1050.26,725.72
57.78,205.81,veh12,31415835_0,845.91,0.00,14.23,veh_passenger,1066.36,748.00
57.78,183.56,veh13,31415835_0,818.58,0.00,15.55,veh_passenger,1078.26,772.59
57.78,219.66,veh8,31415835_0,873.68,0.00,12.13,veh_passenger,1050.18,725.62
57.79,205.81,veh12,31415835_0,846.05,0.00,14.20,veh_passenger,1066.30,747.87
57.79,184.37,veh13,31415835_0,818.74,0.00,15.52,veh_passenger,1078.19,772.45
57.79,219.66,veh8,31415835_0,873.80,0.00,12.10,veh_passenger,1050.11,725.53
57.80,205.81,veh12,31415835_0,846.19,0.00,14.17,veh_passenger,1066.24,747.74
57.80,185.18,veh13,31415835_0,818.89,0.00,15.50,veh_passenger,1078.12,772.31
57.80,219.66,veh8,31415835_0,873.92,0.00,12.07,veh_passenger,1050.03,725.44
57.81,205.81,veh12,31415835_0,846.33,0.00,14.15,veh_passenger,1066.18,747.61
57.81,185.99,veh13,31415835_0,819.05,0.00,15.47,veh_passenger,1078.06,772.17
57.81,219.66,veh8,31415835_0,874.04,0.00,12.04,veh_passenger,1049.95,725.34
57.82,205.81,veh12,31415835_0,846.47,0.00,14.12,veh_passenger,1066.11,747.49
57.82,186.80,veh13,31415835_0,819.20,0.00,15.45,veh_passenger,1077.99,772.04
57.82,219.66,veh8,31415835_0,874.16,0.00,12.00,veh_passenger,1049.88,725.25
57.83,205.81,veh12,31415835_0,846.61,0.00,14.09,veh_passenger,1066.05,747.36
57.83,187.62,veh13,31415835_0,819.36,0.00,15.44,veh_passenger,1077.92,771.90
57.83,219.66,veh8,31415835_0,874.28,0.00,11.97,veh_passenger,1049.80,725.16
57.84,205.81,veh12,31415835_0,846.75,0.00,14.07,veh_passenger,1065.99,747.23
57.84,188.43,veh13,31415835_0,819.51,0.00,15.42,veh_passenger,1077.85,771.76
57.84,219.66,veh8,31415835_0,874.40,0.00,11.94,veh_passenger,1049.72,725.07
57.85,205.81,veh12,31415835_0,846.89,0.00,14.04,veh_passenger,1065.93,747.11
57.85,189.25,veh13,31415835_0,819.67,0.00,15.40,veh_passenger,1077.79,771.62
57.85,219.66,veh8,31415835_0,874.52,0.00,11.91,veh_passenger,1049.65,724.98
57.86,205.81,veh12,31415835_0,847.03,0.00,14.02,veh_passenger,1065.87,746.98
57.86,190.06,veh13,31415835_0,819.82,0.00,15.37,veh_passenger,1077.72,771.48
57.86,219.66,veh8,31415835_0,874.64,0.00,11.87,veh_passenger,1049.57,724.88
57.87,205.81,veh12,31415835_0,847.17,0.00,14.00,veh_passenger,1065.81,746.86
57.87,190.88,veh13,31415835_0,819.97,0.00,15.35,veh_passenger,1077.65,771.34
57.87,219.66,veh8,31415835_0,874.76,0.00,11.83,veh_passenger,1049.50,724.79
57.88,205.81,veh12,31415835_0,847.31,0.00,13.96,veh_passenger,1065.75,746.73
57.88,191.70,veh13,31415835_0,820.13,0.00,15.33,veh_passenger,1077.59,771.20
57.88,219.66,veh8,31415835_0,874.87,0.00,11.80,veh_passenger,1049.42,724.70
57.89,205.81,veh12,31415835_0,847.45,0.00,13.93,veh_passenger,1065.69,746.60
57.89,192.51,veh13,31415835_0,820.28,0.00,15.29,veh_passenger,1077.52,771.07
57.89,219.66,veh8,31415835_0,874.99,0.00,11.77,veh_passenger,1049.35,724.61
57.90,205.81,veh12,31415835_0,847.59,0.00,13.91,veh_passenger,1065.63,746.48
57.90,193.32,veh13,31415835_0,820.43,0.00,15.28,veh_passenger,1077.45,770.93
57.90,219.66,veh8,31415835_0,875.11,0.00,11.74,veh_passenger,1049.27,724.52
57.91,205.81,veh12,31415835_0,847.73,0.00,13.88,veh_passenger,1065.57,746.35
57.91,194.14,veh13,31415835_0,820.58,0.00,15.26,veh_passenger,1077.39,770.79
57.91,219.66,veh8,31415835_0,875.23,0.00,11.71,veh_passenger,1049.20,724.43
57.92,205.81,veh12,31415835_0,847.87,0.00,13.86,veh_passenger,1065.51,746.23
57.92,194.95,veh13,31415835_0,820.74,0.00,15.24,veh_passenger,1077.32,770.65
57.92,219.66,veh8,31415835_0,875.34,0.00,11.67,veh_passenger,1049.12,724.34
57.93,205.81,veh12,31415835_0,848.01,0.00,13.84,veh_passenger,1065.45,746.10
57.93,195.76,veh13,31415835_0,820.89,0.00,15.22,veh_passenger,1077.25,770.52
57.93,219.66,veh8,31415835_0,875.46,0.00,11.64,veh_passenger,1049.05,724.25
57.94,205.81,veh12,31415835_0,848.15,0.00,13.81,veh_passenger,1065.39,745.98
57.94,196.56,veh13,31415835_0,821.04,0.00,15.20,veh_passenger,1077.19,770.38
57.94,219.66,veh8,31415835_0,875.57,0.00,11.61,veh_passenger,1048.97,724.16
57.95,205.81,veh12,31415835_0,848.28,0.00,13.78,veh_passenger,1065.33,745.86
57.95,197.37,veh13,31415835_0,821.19,0.00,15.17,veh_passenger,1077.12,770.24
57.95,219.66,veh8,31415835_0,875.69,0.00,11.57,veh_passenger,1048.90,724.07
57.96,205.81,veh12,31415835_0,848.42,0.00,13.75,veh_passenger,1065.27,745.73
57.96,198.17,veh13,31415835_0,821.34,0.00,15.15,veh_passenger,1077.06,770.11
57.96,219.66,veh8,31415835_0,875.81,0.00,11.54,veh_passenger,1048.83,723.98
57.97,205.81,veh12,31415835_0,848.56,0.00,13.73,veh_passenger,1065.21,745.61
57.97,198.96,veh13,31415835_0,821.50,0.00,15.13,veh_passenger,1076.99,769.97
57.97,219.66,veh8,31415835_0,875.92,0.00,11.51,veh_passenger,1048.75,723.90
57.98,205.81,veh12,31415835_0,848.70,0.00,13.70,veh_passenger,1065.15,745.49
57.98,199.76,veh13,31415835_0,821.65,0.00,15.11,veh_passenger,1076.92,769.84
57.98,219.66,veh8,31415835_0,876.04,0.00,11.48,veh_passenger,1048.68,723.81
57.99,205.81,veh12,31415835_0,848.83,0.00,13.67,veh_passenger,1065.09,745.36
57.99,200.55,veh13,31415835_0,821.80,0.00,15.08,veh_passenger,1076.86,769.70
57.99,219.66,veh8,31415835_0,876.15,0.00,11.44,veh_passenger,1048.61,723.72
58.00,205.81,veh12,31415835_0,848.97,0.00,13.65,veh_passenger,1065.03,745.24
58.00,201.33,veh13,31415835_0,821.95,0.00,15.07,veh_passenger,1076.79,769.56
58.00,219.66,veh8,31415835_0,876.26,0.00,11.41,veh_passenger,1048.53,723.63
58.01,205.81,veh12,31415835_0,849.10,0.00,13.63,veh_passenger,1064.97,745.12
58.01,202.11,veh13,31415835_0,822.10,0.00,15.05,veh_passenger,1076.73,769.43
58.01,219.66,veh8,31415835_0,876.38,0.00,11.39,veh_passenger,1048.46,723.54
58.02,205.81,veh12,31415835_0,849.24,0.00,13.60,veh_passenger,1064.91,744.99
58.02,202.89,veh13,31415835_0,822.25,0.00,15.02,veh_passenger,1076.66,769.29
58.02,219.66,veh8,31415835_0,876.49,0.00,11.35,veh_passenger,1048.39,723.46
58.03,205.81,veh12,31415835_0,849.38,0.00,13.58,veh_passenger,1064.85,744.87
58.03,203.66,veh13,31415835_0,822.40,0.00,15.00,veh_passenger,1076.60,769.16
58.03,219.66,veh8,31415835_0,876.60,0.00,11.32,veh_passenger,1048.32,723.37
58.04,205.81,veh12,31415835_0,849.51,0.00,13.55,veh_passenger,1064.79,744.75
58.04,204.43,veh13,31415835_0,822.55,0.00,14.98,veh_passenger,1076.53,769.02
58.04,219.66,veh8,31415835_0,876.72,0.00,11.29,veh_passenger,1048.24,723.28
58.05,205.81,veh12,31415835_0,849.65,0.00,13.52,veh_passenger,1064.73,744.63
58.05,205.19,veh13,31415835_0,822.70,0.00,14.96,veh_passenger,1076.47,768.89
58.05,219.66,veh8,31415835_0,876.83,0.00,11.26,veh_passenger,1048.17,723.20
58.06,205.81,veh12,31415835_0,849.78,0.00,13.50,veh_passenger,1064.67,744.51
58.06,205.81,veh13,31415835_0,822.85,0.00,14.93,veh_passenger,1076.40,768.75
58.06,219.66,veh8,31415835_0,876.94,0.00,11.22,veh_passenger,1048.10,723.11
58.07,205.81,veh12,31415835_0,849.92,0.00,13.47,veh_passenger,1064.61,744.39
58.07,205.81,veh13,31415835_0,823.00,0.00,14.92,veh_passenger,1076.34,768.62
58.07,219.66,veh8,31415835_0,877.05,0.00,11.19,veh_passenger,1048.03,723.02
58.08,205.81,veh12,31415835_0,850.05,0.00,13.45,veh_passenger,1064.56,744.26
58.08,205.81,veh13,31415835_0,823.15,0.00,14.90,veh_passenger,1076.27,768.49
58.08,219.66,veh8,31415835_0,877.17,0.00,11.16,veh_passenger,1047.96,722.94
58.09,205.81,veh12,31415835_0,850.19,0.00,13.42,veh_passenger,1064.50,744.14
58.09,205.81,veh13,31415835_0,823.29,0.00,14.88,veh_passenger,1076.21,768.35
58.09,219.66,veh8,31415835_0,877.28,0.00,11.12,veh_passenger,1047.89,722.85
58.10,205.81,veh12,31415835_0,850.32,0.00,13.39,veh_passenger,1064.44,744.02
58.10,205.81,veh13,31415835_0,823.44,0.00,14.86,veh_passenger,1076.14,768.22
58.10,219.66,veh8,31415835_0,877.39,0.00,11.09,veh_passenger,1047.82,722.77
58.11,205.81,veh12,31415835_0,850.45,0.00,13.37,veh_passenger,1064.38,743.90
58.11,205.81,veh13,31415835_0,823.59,0.00,14.83,veh_passenger,1076.08,768.08
58.11,219.66,veh8,31415835_0,877.50,0.00,11.07,veh_passenger,1047.74,722.68
58.12,205.81,veh12,31415835_0,850.59,0.00,13.34,veh_passenger,1064.32,743.78
58.12,205.81,veh13,31415835_0,823.74,0.00,14.81,veh_passenger,1076.01,767.95
58.12,219.66,veh8,31415835_0,877.61,0.00,11.02,veh_passenger,1047.67,722.60
58.13,205.81,veh12,31415835_0,850.72,0.00,13.32,veh_passenger,1064.27,743.66
58.13,205.81,veh13,31415835_0,823.89,0.00,14.80,veh_passenger,1075.95,767.82
58.13,219.66,veh8,31415835_0,877.72,0.00,11.00,veh_passenger,1047.60,722.51
58.14,205.81,veh12,31415835_0,850.85,0.00,13.30,veh_passenger,1064.21,743.54
58.14,205.81,veh13,31415835_0,824.04,0.00,14.78,veh_passenger,1075.88,767.69
58.14,219.66,veh8,31415835_0,877.83,0.00,10.97,veh_passenger,1047.53,722.43
58.15,205.81,veh12,31415835_0,850.99,0.00,13.27,veh_passenger,1064.15,743.42
58.15,205.81,veh13,31415835_0,824.18,0.00,14.76,veh_passenger,1075.82,767.55
58.15,219.66,veh8,31415835_0,877.94,0.00,10.93,veh_passenger,1047.46,722.34
58.16,205.81,veh12,31415835_0,851.12,0.00,13.24,veh_passenger,1064.09,743.30
58.16,205.81,veh13,31415835_0,824.33,0.00,14.74,veh_passenger,1075.76,767.42
58.16,219.66,veh8,31415835_0,878.05,0.00,10.89,veh_passenger,1047.39,722.26
58.17,205.81,veh12,31415835_0,851.25,0.00,13.21,veh_passenger,1064.03,743.19
58.17,205.81,veh13,31415835_0,824.48,0.00,14.71,veh_passenger,1075.69,767.29
58.17,219.66,veh8,31415835_0,878.16,0.00,10.87,veh_passenger,1047.33,722.18
58.18,205.81,veh12,31415835_0,851.38,0.00,13.19,veh_passenger,1063.98,743.07
58.18,205.81,veh13,31415835_0,824.62,0.00,14.69,veh_passenger,1075.63,767.16
58.18,219.66,veh8,31415835_0,878.26,0.00,10.84,veh_passenger,1047.26,722.09
58.19,205.81,veh12,31415835_0,851.51,0.00,13.17,veh_passenger,1063.92,742.95
58.19,205.81,veh13,31415835_0,824.77,0.00,14.67,veh_passenger,1075.56,767.02
58.19,219.66,veh8,31415835_0,878.37,0.00,10.80,veh_passenger,1047.19,722.01
58.20,205.81,veh12,31415835_0,851.64,0.00,13.13,veh_passenger,1063.86,742.83
58.20,205.81,veh13,31415835_0,824.92,0.00,14.64,veh_passenger,1075.50,766.89
58.20,219.66,veh8,31415835_0,878.48,0.00,10.78,veh_passenger,1047.12,721.93
58.21,205.81,veh12,31415835_0,851.78,0.00,13.11,veh_passenger,1063.81,742.71
58.21,205.81,veh13,31415835_0,825.06,0.00,14.62,veh_passenger,1075.44,766.76
58.21,219.66,veh8,31415835_0,878.59,0.00,10.74,veh_passenger,1047.05,721.84
58.22,205.81,veh12,31415835_0,851.91,0.00,13.09,veh_passenger,1063.75,742.59
58.22,205.81,veh13,31415835_0,825.21,0.00,14.60,veh_passenger,1075.37,766.63
58.22,219.66,veh8,31415835_0,878.69,0.00,10.70,veh_passenger,1046.98,721.76
58.23,205.81,veh12,31415835_0,852.04,0.00,13.06,veh_passenger,1063.69,742.48
58.23,205.81,veh13,31415835_0,825.36,0.00,14.59,veh_passenger,1075.31,766.50
58.23,219.66,veh8,31415835_0,878.80,0.00,10.68,veh_passenger,1046.91,721.68
58.24,205.81,veh12,31415835_0,852.17,0.00,13.04,veh_passenger,1063.63,742.36
58.24,205.81,veh13,31415835_0,825.50,0.00,14.56,veh_passenger,1075.25,766.37
58.24,219.66,veh8,31415835_0,878.91,0.00,10.65,veh_passenger,1046.85,721.60
58.25,205.81,veh12,31415835_0,852.30,0.00,13.01,veh_passenger,1063.58,742.24
58.25,205.81,veh13,31415835_0,825.65,0.00,14.54,veh_passenger,1075.18,766.23
58.25,219.66,veh8,31415835_0,879.01,0.00,10.61,veh_passenger,1046.78,721.51
58.26,205.81,veh12,31415835_0,852.43,0.00,12.99,veh_passenger,1063.52,742.13
58.26,205.81,veh13,31415835_0,825.79,0.00,14.51,veh_passenger,1075.12,766.10
58.26,219.66,veh8,31415835_0,879.12,0.00,10.59,veh_passenger,1046.71,721.43
58.27,205.81,veh12,31415835_0,852.56,0.00,12.96,veh_passenger,1063.47,742.01
58.27,205.81,veh13,31415835_0,825.94,0.00,14.50,veh_passenger,1075.06,765.97
58.27,219.66,veh8,31415835_0,879.22,0.00,10.55,veh_passenger,1046.64,721.35
58.28,205.81,veh12,31415835_0,852.69,0.00,12.93,veh_passenger,1063.41,741.89
58.28,205.81,veh13,31415835_0,826.08,0.00,14.47,veh_passenger,1074.99,765.84
58.28,219.66,veh8,31415835_0,879.33,0.00,10.52,veh_passenger,1046.58,721.27
58.29,205.81,veh12,31415835_0,852.82,0.00,12.91,veh_passenger,1063.35,741.78
58.29,205.81,veh13,31415835_0,826.23,0.00,14.45,veh_passenger,1074.93,765.71
58.29,219.66,veh8,31415835_0,879.43,0.00,10.48,veh_passenger,1046.51,721.19
58.30,205.81,veh12,31415835_0,852.94,0.00,12.88,veh_passenger,1063.30,741.66
58.30,205.81,veh13,31415835_0,826.37,0.00,14.43,veh_passenger,1074.87,765.58
58.30,219.66,veh8,31415835_0,879.54,0.00,10.45,veh_passenger,1046.44,721.11
58.31,205.81,veh12,31415835_0,853.07,0.00,12.85,veh_passenger,1063.24,741.54
58.31,205.81,veh13,31415835_0,826.51,0.00,14.41,veh_passenger,1074.80,765.45
58.31,219.66,veh8,31415835_0,879.64,0.00,10.42,veh_passenger,1046.38,721.03
58.32,205.81,veh12,31415835_0,853.20,0.00,12.83,veh_passenger,1063.18,741.43
58.32,205.81,veh13,31415835_0,826.66,0.00,14.39,veh_passenger,1074.74,765.32
58.32,219.66,veh8,31415835_0,879.75,0.00,10.39,veh_passenger,1046.31,720.95
58.33,205.81,veh12,31415835_0,853.33,0.00,12.80,veh_passenger,1063.13,741.31
58.33,205.81,veh13,31415835_0,826.80,0.00,14.37,veh_passenger,1074.68,765.19
58.33,219.66,veh8,31415835_0,879.85,0.00,10.36,veh_passenger,1046.24,720.87
58.34,205.81,veh12,31415835_0,853.46,0.00,12.78,veh_passenger,1063.07,741.20
58.34,205.81,veh13,31415835_0,826.95,0.00,14.34,veh_passenger,1074.62,765.07
58.34,219.66,veh8,31415835_0,879.95,0.00,10.34,veh_passenger,1046.18,720.79
58.35,205.95,veh12,31415835_0,853.58,0.00,12.76,veh_passenger,1063.01,741.09
58.35,205.81,veh13,31415835_0,827.09,0.00,14.33,veh_passenger,1074.55,764.94
58.35,219.66,veh8,31415835_0,880.06,0.00,10.30,veh_passenger,1046.11,720.71
58.36,206.30,veh12,31415835_0,853.71,0.00,12.73,veh_passenger,1062.93,740.99
58.36,205.81,veh13,31415835_0,827.23,0.00,14.31,veh_passenger,1074.49,764.81
58.36,219.66,veh8,31415835_0,880.16,0.00,10.27,veh_passenger,1046.05,720.63
58.37,206.65,veh12,31415835_0,853.84,0.00,12.71,veh_passenger,1062.85,740.89
58.37,205.81,veh13,31415835_0,827.37,0.00,14.28,veh_passenger,1074.43,764.68
58.37,219.66,veh8,31415835_0,880.26,0.00,10.24,veh_passenger,1045.98,720.55
58.38,207.00,veh12,31415835_0,853.97,0.00,12.69,veh_passenger,1062.76,740.80
58.38,205.81,veh13,31415835_0,827.52,0.00,14.27,veh_passenger,1074.37,764.55
58.38,219.66,veh8,31415835_0,880.36,0.00,10.20,veh_passenger,1045.92,720.47
58.39,207.35,veh12,31415835_0,854.09,0.00,12.66,veh_passenger,1062.68,740.70
58.39,205.81,veh13,31415835_0,827.66,0.00,14.25,veh_passenger,1074.31,764.42
58.39,219.66,veh8,31415835_0,880.47,0.00,10.17,veh_passenger,1045.85,720.40
58.40,207.70,veh12,31415835_0,854.22,0.00,12.64,veh_passenger,1062.60,740.60
58.40,205.81,veh13,31415835_0,827.80,0.00,14.23,veh_passenger,1074.24,764.29
58.40,219.66,veh8,31415835_0,880.57,0.00,10.15,veh_passenger,1045.79,720.32
58.41,208.05,veh12,31415835_0,854.35,0.00,12.61,veh_passenger,1062.52,740.51
58.41,205.81,veh13,31415835_0,827.94,0.00,14.21,veh_passenger,1074.18,764.17
58.41,219.66,veh8,31415835_0,880.67,0.00,10.11,veh_passenger,1045.72,720.24
58.42,208.39,veh12,31415835_0,854.47,0.00,12.59,veh_passenger,1062.44,740.41
58.42,205.81,veh13,31415835_0,828.09,0.00,14.19,veh_passenger,1074.12,764.04
58.42,219.66,veh8,31415835_0,880.77,0.00,10.08,veh_passenger,1045.66,720.16
58.43,208.74,veh12,31415835_0,854.60,0.00,12.56,veh_passenger,1062.36,740.31
58.43,205.81,veh13,31415835_0,828.23,0.00,14.17,veh_passenger,1074.06,763.91
58.43,219.66,veh8,31415835_0,880.87,0.00,10.04,veh_passenger,1045.59,720.09
58.44,209.09,veh12,31415835_0,854.72,0.00,12.53,veh_passenger,1062.28,740.22
58.44,205.81,veh13,31415835_0,828.37,0.00,14.14,veh_passenger,1074.00,763.78
58.44,219.66,veh8,31415835_0,880.97,0.00,10.02,veh_passenger,1045.53,720.01
58.45,209.44,veh12,31415835_0,854.85,0.00,12.51,veh_passenger,1062.20,740.12
58.45,205.81,veh13,31415835_0,828.51,0.00,14.13,veh_passenger,1073.94,763.66
58.45,219.66,veh8,31415835_0,881.07,0.00,9.98,veh_passenger,1045.47,719.93
